,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
6791,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj-rel,election,debate,an election is a form of debate with opposing views.,"an election is a form of debate with opposing views., so they have a category - exemplar - pairs relation."
6792,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj-rel,alternative,debate,an alternative is a form of debate with opposing views.,"an alternative is a form of debate with opposing views., so they have a category - exemplar - pairs relation."
6793,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,subj-rel,analogy,debate,an analogy is a form of debate with opposing views.,"an analogy is a form of debate with opposing views., so they have a category - exemplar - pairs relation."
6794,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj-rel,argument,discourse,an argument is a form of discourse with opposing views.,"an argument is a form of discourse with opposing views., so they have a category - exemplar - pairs relation."
6795,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj-rel,argument,reasoning,an argument is a form of reasoning with opposing views.,"an argument is a form of reasoning with opposing views., so they have a category - exemplar - pairs relation."
6796,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj-rel,argument,dialogue,an argument is a form of dialogue with opposing views.,"an argument is a form of dialogue with opposing views., so they have a category - exemplar - pairs relation."
6797,argument,debate,category-exemplar-pairs,an argument is a form of debate with opposing views .,obj-rel,argument,discussion,an argument is a form of discussion with opposing views.,"an argument is a form of discussion with opposing views., so they have a category - exemplar - pairs relation."
6798,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj,ready,sex,"to have sex, i need to be ready.","to have sex, i need to be ready."
6799,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj,careful,sex,"to have sex, i need to be careful.","to have sex, i need to be careful."
6800,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj,strong,sex,"to have sex, i need to be strong.","to have sex, i need to be strong."
6801,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj,naked,sex,"to have sex, i need to be naked.","to have sex, i need to be naked."
6802,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj,willing,sex,"to have sex, i need to be willing.","to have sex, i need to be willing."
6803,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj,aroused,her,"to have her, i need to be aroused.","to have her, i need to be aroused."
6804,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj,aroused,sex,"to have sex, i need to be aroused.","to have sex, i need to be aroused."
6805,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj,aroused,him,"to have him, i need to be aroused.","to have him, i need to be aroused."
6806,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj,aroused,it,"to have it, i need to be aroused.","to have it, i need to be aroused."
6807,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj,aroused,this,"to have this, i need to be aroused.","to have this, i need to be aroused."
6808,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj-rel,.,sex,"to have sex, i need to be..","to have sex, i need to be.., so they have a has - prerequisite relation."
6809,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj-rel,married,sex,"to have sex, i need to be married.","to have sex, i need to be married., so they have a has - prerequisite relation."
6810,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj-rel,there,sex,"to have sex, i need to be there.","to have sex, i need to be there., so they have a has - prerequisite relation."
6811,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj-rel,naked,sex,"to have sex, i need to be naked.","to have sex, i need to be naked., so they have a has - prerequisite relation."
6812,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",subj-rel,virgin,sex,"to have sex, i need to be virgin.","to have sex, i need to be virgin., so they have a has - prerequisite relation."
6813,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj-rel,aroused,sex,"to have sex, i need to be aroused.","to have sex, i need to be aroused., so they have a has - prerequisite relation."
6814,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj-rel,aroused,you,"to have you, i need to be aroused.","to have you, i need to be aroused., so they have a has - prerequisite relation."
6815,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj-rel,aroused,it,"to have it, i need to be aroused.","to have it, i need to be aroused., so they have a has - prerequisite relation."
6816,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj-rel,aroused,intercourse,"to have intercourse, i need to be aroused.","to have intercourse, i need to be aroused., so they have a has - prerequisite relation."
6817,aroused,sex,has-prerequisite,"to have sex , i need to be aroused .",obj-rel,aroused,her,"to have her, i need to be aroused.","to have her, i need to be aroused., so they have a has - prerequisite relation."
6818,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj,welfare,social benefits,social benefits is a type of welfare that is needed.,social benefits is a type of welfare that is needed.
6819,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj,benefit,social benefits,social benefits is a type of benefit that is needed.,social benefits is a type of benefit that is needed.
6820,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj,compensation,social benefits,social benefits is a type of compensation that is needed.,social benefits is a type of compensation that is needed.
6821,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj,help,social benefits,social benefits is a type of help that is needed.,social benefits is a type of help that is needed.
6822,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj,assistance,providing,providing benefits is a type of assistance that is needed.,providing benefits is a type of assistance that is needed.
6823,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj,assistance,employee,employee benefits is a type of assistance that is needed.,employee benefits is a type of assistance that is needed.
6824,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj,assistance,personal,personal benefits is a type of assistance that is needed.,personal benefits is a type of assistance that is needed.
6825,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj,assistance,social,social benefits is a type of assistance that is needed.,social benefits is a type of assistance that is needed.
6826,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj,assistance,direct,direct benefits is a type of assistance that is needed.,direct benefits is a type of assistance that is needed.
6827,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj-rel,benefit,social benefits,social benefits is a type of benefit that is needed.,"social benefits is a type of benefit that is needed., so they have a category - exemplar - pairs relation."
6828,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj-rel,information,social benefits,social benefits is a type of information that is needed.,"social benefits is a type of information that is needed., so they have a category - exemplar - pairs relation."
6829,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj-rel,welfare,social benefits,social benefits is a type of welfare that is needed.,"social benefits is a type of welfare that is needed., so they have a category - exemplar - pairs relation."
6830,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,subj-rel,reward,social benefits,social benefits is a type of reward that is needed.,"social benefits is a type of reward that is needed., so they have a category - exemplar - pairs relation."
6831,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj-rel,assistance,providing,providing benefits is a type of assistance that is needed.,"providing benefits is a type of assistance that is needed., so they have a category - exemplar - pairs relation."
6832,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj-rel,assistance,giving,giving benefits is a type of assistance that is needed.,"giving benefits is a type of assistance that is needed., so they have a category - exemplar - pairs relation."
6833,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj-rel,assistance,the,the benefits is a type of assistance that is needed.,"the benefits is a type of assistance that is needed., so they have a category - exemplar - pairs relation."
6834,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj-rel,assistance,finding,finding benefits is a type of assistance that is needed.,"finding benefits is a type of assistance that is needed., so they have a category - exemplar - pairs relation."
6835,assistance,social benefits,category-exemplar-pairs,social benefits is a type of assistance that is needed .,obj-rel,assistance,social,social benefits is a type of assistance that is needed.,"social benefits is a type of assistance that is needed., so they have a category - exemplar - pairs relation."
6836,attend,accompany,synonym,attend is the synonym of the accompany,subj,it,accompany,it is the synonym of the accompany,it is the synonym of the accompany
6837,attend,accompany,synonym,attend is the synonym of the accompany,subj,this,accompany,this is the synonym of the accompany,this is the synonym of the accompany
