,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
5742,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,donkey,a donkey is a type of animal.,a donkey is a type of animal.
5743,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,cat,a cat is a type of animal.,a cat is a type of animal.
5744,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,bear,a bear is a type of animal.,a bear is a type of animal.
5745,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,kangaroo,a kangaroo is a type of animal.,a kangaroo is a type of animal.
5746,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,rat,a rat is a type of animal.,a rat is a type of animal.
5747,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj,animal,goat,a goat is a type of animal.,a goat is a type of animal.
5748,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,human,a human is a type of animal,"a human is a type of animal, so they have a exemplar relation."
5749,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,species,a species is a type of animal,"a species is a type of animal, so they have a exemplar relation."
5750,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,genus,a genus is a type of animal,"a genus is a type of animal, so they have a exemplar relation."
5751,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,plant,a plant is a type of animal,"a plant is a type of animal, so they have a exemplar relation."
5752,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,mammal,a mammal is a type of animal,"a mammal is a type of animal, so they have a exemplar relation."
5753,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,person,a person is a type of animal,"a person is a type of animal, so they have a exemplar relation."
5754,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,creature,a creature is a type of animal,"a creature is a type of animal, so they have a exemplar relation."
5755,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,subject,a subject is a type of animal,"a subject is a type of animal, so they have a exemplar relation."
5756,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,primate,a primate is a type of animal,"a primate is a type of animal, so they have a exemplar relation."
5757,animal,mammal,category-exemplar-pairs,a mammal is a type of animal .,obj-rel,animal,group,a group is a type of animal,"a group is a type of animal, so they have a exemplar relation."
5758,animal,beast,synonym,animal defined as the beast,obj-rel,animal,genus,animal defined as the genus,"animal defined as the genus, so they have a synonym relation."
5759,animal,beast,synonym,animal defined as the beast,obj-rel,animal,species,animal defined as the species,"animal defined as the species, so they have a synonym relation."
5760,animal,beast,synonym,animal defined as the beast,obj-rel,animal,animals,animal defined as the animals,"animal defined as the animals, so they have a synonym relation."
5761,animal,beast,synonym,animal defined as the beast,obj-rel,animal,opposite,animal defined as the opposite,"animal defined as the opposite, so they have a synonym relation."
5762,animal,beast,synonym,animal defined as the beast,obj-rel,animal,creature,animal defined as the creature,"animal defined as the creature, so they have a synonym relation."
5763,animal,beast,synonym,animal defined as the beast,obj-rel,animal,dog,animal defined as the dog,"animal defined as the dog, so they have a synonym relation."
5764,animal,beast,synonym,animal defined as the beast,obj-rel,animal,plant,animal defined as the plant,"animal defined as the plant, so they have a synonym relation."
5765,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,christmas,annually has a similar meaning as christmas.,annually has a similar meaning as christmas.
5766,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,month,annually has a similar meaning as month.,annually has a similar meaning as month.
5767,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,january,annually has a similar meaning as january.,annually has a similar meaning as january.
5768,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,october,annually has a similar meaning as october.,annually has a similar meaning as october.
5769,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,december,annually has a similar meaning as december.,annually has a similar meaning as december.
5770,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,spring,annually has a similar meaning as spring.,annually has a similar meaning as spring.
5771,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,july,annually has a similar meaning as july.,annually has a similar meaning as july.
5772,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,summer,annually has a similar meaning as summer.,annually has a similar meaning as summer.
5773,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,april,annually has a similar meaning as april.,annually has a similar meaning as april.
5774,annually,yearly,synonym,annually has a similar meaning as yearly .,obj,annually,august,annually has a similar meaning as august.,annually has a similar meaning as august.
5775,annually,yearly,synonym,annually has a similar meaning as yearly .,obj-rel,annually,water,annually has a similar meaning as water,"annually has a similar meaning as water, so they have a synonym relation."
5776,annually,yearly,synonym,annually has a similar meaning as yearly .,obj-rel,annually,love,annually has a similar meaning as love,"annually has a similar meaning as love, so they have a synonym relation."
5777,annually,yearly,synonym,annually has a similar meaning as yearly .,obj-rel,annually,rain,annually has a similar meaning as rain,"annually has a similar meaning as rain, so they have a synonym relation."
5778,annually,yearly,synonym,annually has a similar meaning as yearly .,obj-rel,annually,man,annually has a similar meaning as man,"annually has a similar meaning as man, so they have a synonym relation."
5779,annually,yearly,synonym,annually has a similar meaning as yearly .,obj-rel,annually,wine,annually has a similar meaning as wine,"annually has a similar meaning as wine, so they have a synonym relation."
5780,annually,yearly,synonym,annually has a similar meaning as yearly .,obj-rel,annually,fruit,annually has a similar meaning as fruit,"annually has a similar meaning as fruit, so they have a synonym relation."
5781,apartment,furnished,hasproperty,the apartment was expensive because it was fully furnished .,obj,apartment,furnished,the apartment was expensive because it was fully furnished.,the apartment was expensive because it was fully furnished.
5782,apartment,furnished,hasproperty,the apartment was expensive because it was fully furnished .,obj,apartment,equipped,the apartment was expensive because it was fully equipped.,the apartment was expensive because it was fully equipped.
5783,apartment,furnished,hasproperty,the apartment was expensive because it was fully furnished .,obj,apartment,booked,the apartment was expensive because it was fully booked.,the apartment was expensive because it was fully booked.
5784,apartment,furnished,hasproperty,the apartment was expensive because it was fully furnished .,obj,apartment,stocked,the apartment was expensive because it was fully stocked.,the apartment was expensive because it was fully stocked.
5785,apartment,furnished,hasproperty,the apartment was expensive because it was fully furnished .,obj,apartment,occupied,the apartment was expensive because it was fully occupied.,the apartment was expensive because it was fully occupied.
5786,apartment,furnished,hasproperty,the apartment was expensive because it was fully furnished .,obj,apartment,decorated,the apartment was expensive because it was fully decorated.,the apartment was expensive because it was fully decorated.
